File Name,Rows,Columns,Column Names
593_HPPC.csv,40085,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge16.csv,154,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Cap_1C.csv,342,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_Charge7.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Charge10.csv,204,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_Mixed1.csv,62623,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Mixed4.csv,65678,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_LA92.csv,72099,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Charge17.csv,132,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Mixed6.csv,55969,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Mixed5.csv,60088,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Mixed8.csv,67326,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_US06.csv,31914,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
607_Dis_0p5C.csv,284,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge4.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
607_Dis_2C.csv,200,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge2.csv,194,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_LA92.csv,52486,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge6.csv,192,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge1.csv,131,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge5.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
607_C20DisCh.csv,2151,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge3.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge8.csv,193,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Mixed1.csv,45344,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Cap_1C.csv,271,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
607_HPPC.csv,36068,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_HWFET.csv,33346,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Charge7.csv,192,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge13.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed4.csv,46054,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge11.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed3.csv,45164,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge14.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed5.csv,45459,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge15.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_Mixed2.csv,43044,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed8.csv,46764,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_UDDS.csv,81912,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed7.csv,40684,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge9.csv,193,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Cap_1C.csv,265,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge17.csv,132,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
610_US06.csv,27607,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Mixed6.csv,44197,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge12.csv,191,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_Charge10.csv,192,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
611_PausCycl.csv,16618,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
