Voltage,Current,Temperature,Elapsed Time,Cycle,WhAccu,SOC,Source_File,Charging_Session
4.19979,0.04853,23.87099,4794.0,0.0,9.26999,100.0,590_Charge15.csv,278
4.18158,2.99853,23.97615,0.0,0.0,0.20846,13.188379027363643,590_Charge16.csv,282
4.19473,2.99853,24.0813,60.0,0.0,0.41777,26.37675805472729,590_Charge16.csv,282
4.19995,2.69714,24.0813,120.0,0.0,0.6206,39.12183022402829,590_Charge16.csv,282
4.19995,2.28849,24.29162,180.0,0.0,0.79493,50.07520384199277,590_Charge16.csv,282
4.19995,1.89515,24.39678,240.0,0.0,0.9412,59.26326622160067,590_Charge16.csv,282
4.19995,1.54268,24.50194,300.0,0.0,1.06131,66.81003773385757,590_Charge16.csv,282
4.19995,1.23619,24.18646,360.0,0.0,1.15819,72.89759083832494,590_Charge16.csv,282
4.19979,0.98844,23.97615,420.0,0.0,1.2357,77.76605008312005,590_Charge16.csv,282
4.19979,0.79433,24.18646,480.0,0.0,1.29771,81.66345621025411,590_Charge16.csv,282
4.19979,0.64108,24.29162,540.0,0.0,1.34765,84.80090772356651,590_Charge16.csv,282
4.19979,0.52104,24.0813,600.0,0.0,1.38814,87.34464469483075,590_Charge16.csv,282
4.19979,0.42654,23.87099,660.0,0.0,1.42113,89.41868749505238,590_Charge16.csv,282
4.19979,0.35247,24.0813,720.0,0.0,1.44824,91.1206691822572,590_Charge16.csv,282
4.19979,0.29372,24.18646,780.0,0.0,1.47076,92.53502915798086,590_Charge16.csv,282
4.19979,0.24775,23.76583,840.0,0.0,1.48964,93.7224582420772,590_Charge16.csv,282
4.19979,0.20944,23.76583,900.0,0.0,1.50557,94.72253740401617,590_Charge16.csv,282
4.19979,0.17623,23.97615,960.0,0.0,1.51908,95.57220888196956,590_Charge16.csv,282
4.19979,0.15325,24.0813,1020.0,0.0,1.53066,96.30049872021532,590_Charge16.csv,282
4.19979,0.13537,24.0813,1080.0,0.0,1.5407,96.9311555004354,590_Charge16.csv,282
4.19979,0.11749,23.87099,1140.0,0.0,1.54945,97.48001161041772,590_Charge16.csv,282
4.19979,0.10216,23.87099,1200.0,0.0,1.55711,97.96026070665224,590_Charge16.csv,282
4.19979,0.08939,23.97615,1260.0,0.0,1.56387,98.38509644562896,590_Charge16.csv,282
4.19979,0.07918,23.97615,1320.0,0.0,1.56983,98.7597962899438,590_Charge16.csv,282
4.19979,0.07152,23.97615,1380.0,0.0,1.5751,99.09227643349078,590_Charge16.csv,282
4.19979,0.06385,23.87099,1440.0,0.0,1.57979,99.38517560756787,590_Charge16.csv,282
4.19979,0.05874,23.76583,1500.0,0.0,1.58405,99.65432619996308,590_Charge16.csv,282
4.19979,0.05108,23.76583,1560.0,0.0,1.58793,99.89708947937834,590_Charge16.csv,282
4.19979,0.04853,23.76583,1587.0,0.0,1.58957,100.0,590_Charge16.csv,282
3.50699,2.99853,23.76583,0.0,0.0,0.17187,1.995876387523675,567_Charge6.csv,305
3.55334,2.99853,23.87099,60.0,0.0,0.34858,3.992551924752064,567_Charge6.csv,305
3.57896,2.99853,23.97615,120.0,0.0,0.52681,5.98962703683281,567_Charge6.csv,305
3.60307,2.99853,23.97615,180.0,0.0,0.70628,7.986302574061198,567_Charge6.csv,305
3.62481,2.99853,24.0813,240.0,0.0,0.88691,9.983377686141944,567_Charge6.csv,305
3.6447,2.99853,24.18646,300.0,0.0,1.06858,11.980452798222691,567_Charge6.csv,305
3.66308,2.99853,24.29162,360.0,0.0,1.25118,13.977527910303436,567_Charge6.csv,305
3.67926,2.99853,24.39678,420.0,0.0,1.43467,15.974203447531826,567_Charge6.csv,305
3.69257,2.99853,24.39678,480.0,0.0,1.61893,17.971678134464927,567_Charge6.csv,305
3.70454,2.99853,24.39678,540.0,0.0,1.80376,19.96835367169332,567_Charge6.csv,305
3.71668,2.99853,24.50194,600.0,0.0,1.98921,21.965428783774065,567_Charge6.csv,305
3.72966,2.99853,24.39678,660.0,0.0,2.17528,23.96250389585481,567_Charge6.csv,305
3.74298,2.99853,24.50194,720.0,0.0,2.36202,25.95957900793556,567_Charge6.csv,305
3.75663,2.99853,24.50194,780.0,0.0,2.5494,27.956254545163944,567_Charge6.csv,305
3.76995,2.99853,24.6071,840.0,0.0,2.73749,29.95332965724469,567_Charge6.csv,305
3.78309,2.99853,24.6071,900.0,0.0,2.92623,31.950404769325434,567_Charge6.csv,305
3.79692,2.99853,24.6071,960.0,0.0,3.11563,33.94708030655382,567_Charge6.csv,305
3.81158,2.99853,24.50194,1020.0,0.0,3.30575,35.94415541863457,567_Charge6.csv,305
3.82759,2.99853,24.6071,1080.0,0.0,3.49666,37.94123053071532,567_Charge6.csv,305
3.84462,2.99853,24.6071,1140.0,0.0,3.68836,39.93830564279606,567_Charge6.csv,305
3.86266,2.99853,24.71226,1200.0,0.0,3.88095,41.93498118002446,567_Charge6.csv,305
3.88154,2.99853,24.6071,1260.0,0.0,4.07446,43.9320562921052,567_Charge6.csv,305
3.90058,2.99853,24.81741,1320.0,0.0,4.26894,45.929131404185945,567_Charge6.csv,305
3.9198,2.99853,24.81741,1380.0,0.0,4.46437,47.92620651626669,567_Charge6.csv,305
3.93868,2.99853,24.71226,1440.0,0.0,4.66074,49.92328162834743,567_Charge6.csv,305
3.95722,2.99853,24.6071,1500.0,0.0,4.85806,51.92035674042819,567_Charge6.csv,305
3.97526,2.99853,24.71226,1560.0,0.0,5.05626,53.91703227765656,567_Charge6.csv,305
3.99245,2.99853,24.92257,1620.0,0.0,5.25537,55.914107389737325,567_Charge6.csv,305
4.00948,3.00108,24.71226,1680.0,0.0,5.45534,57.91118250181806,567_Charge6.csv,305
4.02616,2.99853,24.71226,1740.0,0.0,5.65614,59.908257613898805,567_Charge6.csv,305
4.04285,2.99853,24.71226,1800.0,0.0,5.85777,61.9049331511272,567_Charge6.csv,305
4.05971,2.99853,25.02773,1860.0,0.0,6.06024,63.90200826320795,567_Charge6.csv,305
4.07707,2.99853,24.81741,1920.0,0.0,6.26355,65.8990833752887,567_Charge6.csv,305
4.09578,2.99853,24.71226,1980.0,0.0,6.46778,67.89575891251708,567_Charge6.csv,305
4.11584,2.99853,24.71226,2040.0,0.0,6.67297,69.89283402459783,567_Charge6.csv,305
4.13708,2.99853,24.92257,2100.0,0.0,6.8792,71.88990913667858,567_Charge6.csv,305
4.15899,2.99853,25.02773,2160.0,0.0,7.0865,73.88658467390695,567_Charge6.csv,305
4.18124,2.99853,24.81741,2220.0,0.0,7.29492,75.88365978598772,567_Charge6.csv,305
4.19995,2.8887,24.6071,2280.0,0.0,7.5039,77.87593999984017,567_Charge6.csv,305
4.19995,2.48771,24.92257,2340.0,0.0,7.69039,79.65005234430565,567_Charge6.csv,305
4.19995,2.24762,24.92257,2400.0,0.0,7.85558,81.2215802386261,567_Charge6.csv,305
4.19979,2.06628,24.81741,2460.0,0.0,8.00614,82.65405608432627,567_Charge6.csv,305
4.19979,1.9258,24.6071,2520.0,0.0,8.14566,83.98144374385654,567_Charge6.csv,305
4.19979,1.80831,24.39678,2580.0,0.0,8.27622,85.22372195983473,567_Charge6.csv,305
4.19979,1.70615,24.6071,2640.0,0.0,8.39917,86.3936771275363,567_Charge6.csv,305
4.19979,1.61675,24.71226,2700.0,0.0,8.51548,87.50009989371308,567_Charge6.csv,305
4.19979,1.52991,24.50194,2760.0,0.0,8.6256,88.54778515659338,567_Charge6.csv,305
4.19979,1.44307,24.29162,2820.0,0.0,8.72967,89.53793164073424,567_Charge6.csv,305
4.19979,1.35879,24.0813,2880.0,0.0,8.82781,90.47173807069278,567_Charge6.csv,305
4.19979,1.27706,24.18646,2940.0,0.0,8.92014,91.35000359617366,567_Charge6.csv,305
4.19979,1.19788,24.29162,3000.0,0.0,9.00676,92.17432651658636,567_Charge6.csv,305
4.19979,1.11615,24.29162,3060.0,0.0,9.08762,92.94350810737376,567_Charge6.csv,305
4.19979,1.02931,24.18646,3120.0,0.0,9.16265,93.65754836853588,567_Charge6.csv,305
4.19979,0.94502,23.97615,3180.0,0.0,9.2318,94.31524857551564,567_Charge6.csv,305
4.19979,0.86329,24.0813,3240.0,0.0,9.29515,94.9182070277225,567_Charge6.csv,305
4.19979,0.78667,24.0813,3300.0,0.0,9.35285,95.46682330000878,567_Charge6.csv,305
4.19979,0.71004,23.97615,3360.0,0.0,9.40521,95.96509314089808,567_Charge6.csv,305
4.19979,0.64364,23.97615,3420.0,0.0,9.45249,96.41501442465216,567_Charge6.csv,305
4.19979,0.57468,23.97615,3480.0,0.0,9.49502,96.81978375008993,567_Charge6.csv,305
4.19979,0.51338,23.97615,3540.0,0.0,9.53304,97.18139899147306,567_Charge6.csv,305
4.19979,0.45463,23.87099,3600.0,0.0,9.56692,97.50385589732524,567_Charge6.csv,305
4.19979,0.4061,23.87099,3660.0,0.0,9.59706,97.79035106646528,567_Charge6.csv,305
4.19979,0.36013,23.87099,3720.0,0.0,9.62383,98.0452798222691,567_Charge6.csv,305
4.19979,0.32182,23.76583,3780.0,0.0,9.64767,98.27183876355558,567_Charge6.csv,305
4.19979,0.28606,23.87099,3840.0,0.0,9.66892,98.47402363884828,567_Charge6.csv,305
4.19979,0.25541,23.97615,3900.0,0.0,9.68785,98.65423189726133,567_Charge6.csv,305
4.19979,0.22732,23.87099,3960.0,0.0,9.70466,98.81406183820415,567_Charge6.csv,305
4.19979,0.20177,23.87099,4020.0,0.0,9.71964,98.95671006049564,567_Charge6.csv,305
4.19979,0.18134,23.87099,4080.0,0.0,9.73302,99.0837748635452,567_Charge6.csv,305
4.19979,0.16091,23.76583,4140.0,0.0,9.74497,99.19765369646696,567_Charge6.csv,305
4.19979,0.14558,23.87099,4200.0,0.0,9.75573,99.29994485867036,567_Charge6.csv,305
4.19979,0.13281,23.87099,4260.0,0.0,9.76546,99.39264622441722,567_Charge6.csv,305
4.19979,0.12004,23.87099,4320.0,0.0,9.77425,99.47615736855984,567_Charge6.csv,305
4.19979,0.10727,23.76583,4380.0,0.0,9.78223,99.5520765905077,567_Charge6.csv,305
4.19979,0.09961,23.76583,4440.0,0.0,9.78947,99.62120303996548,567_Charge6.csv,305
4.19979,0.08939,23.76583,4500.0,0.0,9.79601,99.68313714208082,567_Charge6.csv,305
4.19979,0.08173,23.76583,4560.0,0.0,9.80198,99.7402763459679,567_Charge6.csv,305
4.19979,0.07407,23.66067,4620.0,0.0,9.80745,99.7922210767743,567_Charge6.csv,305
4.19979,0.06896,23.66067,4680.0,0.0,9.81249,99.84017005905716,567_Charge6.csv,305
4.19979,0.06641,23.87099,4740.0,0.0,9.81717,99.8845228676688,567_Charge6.csv,305
4.19979,0.0613,23.87099,4800.0,0.0,9.82156,99.9264782271663,567_Charge6.csv,305
4.19979,0.05364,23.76583,4860.0,0.0,9.82562,99.96483741299258,567_Charge6.csv,305
4.19979,0.04853,23.66067,4920.0,0.0,9.8293,100.0,567_Charge6.csv,305
3.50614,2.99853,23.76583,0.0,0.0,0.17188,1.9998319468952184,567_Charge8.csv,313
3.55385,3.00108,23.97615,60.0,0.0,0.34861,3.999663893790437,567_Charge8.csv,313
3.57947,2.99853,24.18646,120.0,0.0,0.52685,5.999095714245701,567_Charge8.csv,313
3.60374,2.99853,23.97615,180.0,0.0,0.70637,7.99892766114092,567_Charge8.csv,313
3.62549,2.99853,24.0813,240.0,0.0,0.88706,9.999159734476097,567_Charge8.csv,313
3.64538,3.00108,24.39678,300.0,0.0,1.06876,11.998991681371312,567_Charge8.csv,313
3.66392,2.99853,24.50194,360.0,0.0,1.2514,13.998423501826576,567_Charge8.csv,313
3.67993,2.99853,24.50194,420.0,0.0,1.43493,15.998255448721796,567_Charge8.csv,313
3.69325,2.99853,24.39678,480.0,0.0,1.61919,17.998087395617013,567_Charge8.csv,313
3.70539,2.99853,24.39678,540.0,0.0,1.80405,19.99751921607228,567_Charge8.csv,313
3.71752,2.99853,24.50194,600.0,0.0,1.98954,21.997351162967497,567_Charge8.csv,313
3.73033,2.99853,24.6071,660.0,0.0,2.17565,23.99678298342276,567_Charge8.csv,313
3.74382,2.99853,24.6071,720.0,0.0,2.36242,25.99661493031798,567_Charge8.csv,313
3.75747,2.99853,24.50194,780.0,0.0,2.54987,27.9964468772132,567_Charge8.csv,313
3.77079,2.99853,24.50194,840.0,0.0,2.738,29.99627882410841,567_Charge8.csv,313
3.78411,2.99853,24.6071,900.0,0.0,2.92677,31.99571064456368,567_Charge8.csv,313
3.79776,3.00108,24.71226,960.0,0.0,3.11623,33.9955425914589,567_Charge8.csv,313
3.81259,2.99853,24.6071,1020.0,0.0,3.30639,35.99537453835411,567_Charge8.csv,313
3.82877,2.99853,24.6071,1080.0,0.0,3.49735,37.99520648524933,567_Charge8.csv,313
3.84597,2.99853,24.71226,1140.0,0.0,3.68912,39.9946383057046,567_Charge8.csv,313
3.86417,2.99853,24.71226,1200.0,0.0,3.88178,41.99447025259982,567_Charge8.csv,313
3.88305,2.99853,24.71226,1260.0,0.0,4.07537,43.99430219949504,567_Charge8.csv,313
3.90227,2.99853,24.71226,1320.0,0.0,4.26992,45.99413414639025,567_Charge8.csv,313
3.92132,2.99853,24.81741,1380.0,0.0,4.46541,47.99356596684552,567_Charge8.csv,313
3.9402,2.99853,24.81741,1440.0,0.0,4.66186,49.99339791374074,567_Charge8.csv,313
3.95857,2.99853,24.81741,1500.0,0.0,4.85925,51.99322986063596,567_Charge8.csv,313
3.97644,2.99853,24.81741,1560.0,0.0,5.05759,53.99346193397113,567_Charge8.csv,313
3.99397,2.99853,24.81741,1620.0,0.0,5.25676,55.9928937544264,567_Charge8.csv,313
4.01082,2.99853,24.81741,1680.0,0.0,5.45679,57.99272570132161,567_Charge8.csv,313
4.02751,2.99853,24.71226,1740.0,0.0,5.65767,59.99255764821682,567_Charge8.csv,313
4.0442,2.99853,24.81741,1800.0,0.0,5.85936,61.99238959511205,567_Charge8.csv,313
4.06123,2.99853,24.81741,1860.0,0.0,6.0619,63.99182141556732,567_Charge8.csv,313
4.07876,2.99853,24.92257,1920.0,0.0,6.26531,65.99165336246253,567_Charge8.csv,313
4.09747,2.99853,24.81741,1980.0,0.0,6.46961,67.99148530935774,567_Charge8.csv,313
4.11769,2.99853,24.92257,2040.0,0.0,6.67489,69.99091712981301,567_Charge8.csv,313
4.13893,2.99853,25.02773,2100.0,0.0,6.88121,71.99074907670823,567_Charge8.csv,313
4.16102,2.99853,25.02773,2160.0,0.0,7.08863,73.99058102360345,567_Charge8.csv,313
4.18327,2.99853,24.92257,2220.0,0.0,7.29713,75.99041297049867,567_Charge8.csv,313
4.19995,2.84528,24.81741,2280.0,0.0,7.50538,77.97744087131532,567_Charge8.csv,313
4.19995,2.46727,24.81741,2340.0,0.0,7.68981,79.73439606915784,567_Charge8.csv,313
4.19995,2.22463,24.81741,2400.0,0.0,7.85351,81.29408893210254,567_Charge8.csv,313
4.19979,2.0484,24.81741,2460.0,0.0,8.00276,82.7161382997027,567_Charge8.csv,313
4.19979,1.91303,24.71226,2520.0,0.0,8.14119,84.03495504579446,567_Charge8.csv,313
4.19979,1.7981,24.6071,2580.0,0.0,8.2709,85.27054549237559,567_Charge8.csv,313
4.19979,1.69593,24.6071,2640.0,0.0,8.39315,86.43531355908468,567_Charge8.csv,313
4.19979,1.60654,24.39678,2700.0,0.0,8.5087,87.53606139540095,567_Charge8.csv,313
4.19979,1.5197,24.29162,2760.0,0.0,8.61799,88.57759051860387,567_Charge8.csv,313
4.19979,1.43541,24.39678,2820.0,0.0,8.72139,89.56270181377315,567_Charge8.csv,313
4.19979,1.35368,24.29162,2880.0,0.0,8.8191,90.49339591310854,567_Charge8.csv,313
4.19979,1.27195,24.18646,2940.0,0.0,8.91104,91.36927269017008,567_Charge8.csv,313
4.19979,1.19022,24.29162,3000.0,0.0,8.9972,92.1903321449578,567_Charge8.csv,313
4.19979,1.10849,24.29162,3060.0,0.0,9.07754,92.95577402459178,567_Charge8.csv,313
4.19979,1.02165,23.97615,3120.0,0.0,9.15208,93.66599845551194,567_Charge8.csv,313
4.19979,0.93991,24.0813,3180.0,0.0,9.22079,94.32060531127836,567_Charge8.csv,313
4.19979,0.86074,24.0813,3240.0,0.0,9.28379,94.92079497121088,567_Charge8.csv,313
4.19979,0.78411,24.0813,3300.0,0.0,9.34129,95.46856806750932,567_Charge8.csv,313
4.19979,0.71004,23.97615,3360.0,0.0,9.39353,95.9663253588134,567_Charge8.csv,313
4.19979,0.63597,23.97615,3420.0,0.0,9.44062,96.41486709800296,567_Charge8.csv,313
4.19979,0.57212,23.97615,3480.0,0.0,9.48293,96.81779442303768,567_Charge8.csv,313
4.19979,0.51082,23.97615,3540.0,0.0,9.52077,97.1787084718771,567_Charge8.csv,313
4.19979,0.45719,23.76583,3600.0,0.0,9.55458,97.50081025604092,567_Charge8.csv,313
4.19979,0.4061,23.87099,3660.0,0.0,9.58465,97.7873007870487,567_Charge8.csv,313
4.19979,0.36268,23.87099,3720.0,0.0,9.61145,98.04258145574,567_Charge8.csv,313
4.19979,0.32182,23.87099,3780.0,0.0,9.63532,98.26985327363448,567_Charge8.csv,313
4.19979,0.28861,23.66067,3840.0,0.0,9.6566,98.47271737869168,567_Charge8.csv,313
4.19979,0.25541,23.66067,3900.0,0.0,9.67548,98.65237415023148,567_Charge8.csv,313
4.19979,0.22732,23.97615,3960.0,0.0,9.6923,98.81282485265342,567_Charge8.csv,313
4.19979,0.20177,23.97615,4020.0,0.0,9.70727,98.95526986527744,567_Charge8.csv,313
4.19979,0.18134,23.66067,4080.0,0.0,9.72063,99.08251007318312,567_Charge8.csv,313
4.19979,0.16346,23.66067,4140.0,0.0,9.73264,99.19694623501026,567_Charge8.csv,313
4.19979,0.14814,23.97615,4200.0,0.0,9.7435,99.30057898295864,567_Charge8.csv,313
4.19979,0.13281,23.97615,4260.0,0.0,9.75326,99.39340831702816,567_Charge8.csv,313
4.19979,0.12004,23.66067,4320.0,0.0,9.76213,99.47783499585869,567_Charge8.csv,313
4.19979,0.10727,23.55551,4380.0,0.0,9.77009,99.55385901945014,567_Charge8.csv,313
4.19979,0.09961,23.87099,4440.0,0.0,9.77727,99.62228064068243,567_Charge8.csv,313
4.19979,0.08939,23.97615,4500.0,0.0,9.78381,99.68470036531544,567_Charge8.csv,313
4.19979,0.08173,23.76583,4560.0,0.0,9.7898,99.74151831978904,567_Charge8.csv,313
4.19979,0.07662,23.76583,4620.0,0.0,9.79535,99.7943350098631,567_Charge8.csv,313
4.19979,0.06896,23.55551,4680.0,0.0,9.8005,99.84355056197757,567_Charge8.csv,313
4.19979,0.06385,23.66067,4740.0,0.0,9.80521,99.88836472325254,567_Charge8.csv,313
4.19979,0.05874,23.87099,4800.0,0.0,9.80951,99.92957774656792,567_Charge8.csv,313
4.19979,0.05364,23.76583,4860.0,0.0,9.81348,99.96718963192367,567_Charge8.csv,313
4.19979,0.04853,23.76583,4916.0,0.0,9.81692,100.0,567_Charge8.csv,313
3.56227,2.99853,23.76583,0.0,0.0,0.17642,2.0982015415358264,571_Charge11.csv,335
3.59177,2.99853,23.87099,60.0,0.0,0.3552,4.196403083071653,571_Charge11.csv,335
3.61807,2.99853,23.97615,120.0,0.0,0.53538,6.29418481637588,571_Charge11.csv,335
3.64066,2.99853,24.0813,180.0,0.0,0.71678,8.392386357911706,571_Charge11.csv,335
3.66122,2.99853,24.0813,240.0,0.0,0.89924,10.490168091215931,571_Charge11.csv,335
3.67943,2.99853,24.18646,300.0,0.0,1.08269,12.58836963275176,571_Charge11.csv,335
3.69443,3.00108,24.29162,360.0,0.0,1.26696,14.686571174287586,571_Charge11.csv,335
3.7069,2.99853,24.29162,420.0,0.0,1.45192,16.78477271582341,571_Charge11.csv,335
3.71921,2.99853,24.39678,480.0,0.0,1.63748,18.88297425735924,571_Charge11.csv,335
3.73219,3.00108,24.39678,540.0,0.0,1.82367,20.980755990663464,571_Charge11.csv,335
3.74601,2.99853,24.29162,600.0,0.0,2.01054,23.07895753219929,571_Charge11.csv,335
3.76017,2.99853,24.39678,660.0,0.0,2.1981,25.17673926550352,571_Charge11.csv,335
3.77382,2.99853,24.39678,720.0,0.0,2.38636,27.27494080703935,571_Charge11.csv,335
3.78748,2.99853,24.50194,780.0,0.0,2.57533,29.37314234857517,571_Charge11.csv,335
3.80164,2.99853,24.6071,840.0,0.0,2.76497,31.471343890111,571_Charge11.csv,335
3.81698,2.99853,24.6071,900.0,0.0,2.95534,33.56954543164682,571_Charge11.csv,335
3.83349,2.99853,24.6071,960.0,0.0,3.14651,35.667327164951054,571_Charge11.csv,335
3.85103,2.99853,24.6071,1020.0,0.0,3.33852,37.76552870648688,571_Charge11.csv,335
3.86957,2.99853,24.6071,1080.0,0.0,3.53147,39.86373024802271,571_Charge11.csv,335
3.88878,2.99853,24.6071,1140.0,0.0,3.72533,41.96193178955853,571_Charge11.csv,335
3.90783,2.99853,24.71226,1200.0,0.0,3.92015,44.05971352286276,571_Charge11.csv,335
3.92705,2.99853,24.71226,1260.0,0.0,4.11594,46.15791506439858,571_Charge11.csv,335
3.94593,2.99853,24.71226,1320.0,0.0,4.31266,48.256116605934416,571_Charge11.csv,335
3.96413,2.99853,24.81741,1380.0,0.0,4.51034,50.35431814747023,571_Charge11.csv,335
3.982,2.99853,24.71226,1440.0,0.0,4.70891,52.45209988077446,571_Charge11.csv,335
3.99936,2.99853,24.81741,1500.0,0.0,4.90837,54.55030142231029,571_Charge11.csv,335
4.01622,2.99853,24.71226,1560.0,0.0,5.10866,56.64850296384613,571_Charge11.csv,335
4.03291,2.99853,24.81741,1620.0,0.0,5.30979,58.74628469715034,571_Charge11.csv,335
4.04959,2.99853,24.81741,1680.0,0.0,5.51177,60.844486238686166,571_Charge11.csv,335
4.06679,2.99853,24.81741,1740.0,0.0,5.71459,62.942687780222,571_Charge11.csv,335
4.08482,2.99853,24.92257,1800.0,0.0,5.91828,65.04088932175782,571_Charge11.csv,335
4.10404,3.00108,24.92257,1860.0,0.0,6.12291,67.13909086329365,571_Charge11.csv,335
4.12477,2.99853,24.92257,1920.0,0.0,6.32853,69.23687259659788,571_Charge11.csv,335
4.14652,2.99853,24.92257,1980.0,0.0,6.5352,71.3350741381337,571_Charge11.csv,335
4.16877,2.99853,24.92257,2040.0,0.0,6.74299,73.43327567966953,571_Charge11.csv,335
4.19068,2.99853,24.92257,2100.0,0.0,6.95187,75.53105741297375,571_Charge11.csv,335
4.19995,2.67926,25.02773,2160.0,0.0,7.15446,77.55705193867442,571_Charge11.csv,335
4.19995,2.37277,24.92257,2220.0,0.0,7.33063,79.31814747023559,571_Charge11.csv,335
4.19979,2.15567,24.81741,2280.0,0.0,7.48877,80.89872546220886,571_Charge11.csv,335
4.19979,1.99732,24.71226,2340.0,0.0,7.63388,82.34916290238618,571_Charge11.csv,335
4.19979,1.86961,24.71226,2400.0,0.0,7.76903,83.70010579167436,571_Charge11.csv,335
4.19979,1.76234,24.6071,2460.0,0.0,7.89599,84.96918607580058,571_Charge11.csv,335
4.19979,1.66273,24.6071,2520.0,0.0,8.01583,86.16731876878643,571_Charge11.csv,335
4.19979,1.57333,24.6071,2580.0,0.0,8.12914,87.2999613776427,571_Charge11.csv,335
4.19979,1.48905,24.50194,2640.0,0.0,8.23635,88.37131198468539,571_Charge11.csv,335
4.19979,1.40476,24.50194,2700.0,0.0,8.33768,89.38430924753573,571_Charge11.csv,335
4.19979,1.32558,24.39678,2760.0,0.0,8.43322,90.33937297442527,571_Charge11.csv,335
4.19979,1.2413,24.39678,2820.0,0.0,8.52305,91.23734278181726,571_Charge11.csv,335
4.19979,1.16212,24.39678,2880.0,0.0,8.60713,92.07779886148008,571_Charge11.csv,335
4.19979,1.07528,24.18646,2940.0,0.0,8.68542,92.8603214051821,571_Charge11.csv,335
4.19979,0.99355,24.29162,3000.0,0.0,8.75787,93.58449060469178,571_Charge11.csv,335
4.19979,0.91437,24.29162,3060.0,0.0,8.82463,94.25198569293546,571_Charge11.csv,335
4.19979,0.83264,24.18646,3120.0,0.0,8.88573,94.86280666991318,571_Charge11.csv,335
4.19979,0.75602,24.18646,3180.0,0.0,8.94136,95.41863276855132,571_Charge11.csv,335
4.19979,0.68195,23.97615,3240.0,0.0,8.99169,95.9219828382395,571_Charge11.csv,335
4.19979,0.61299,23.97615,3300.0,0.0,9.03705,96.37537572836727,571_Charge11.csv,335
4.19979,0.54913,24.0813,3360.0,0.0,9.07774,96.7821699047875,571_Charge11.csv,335
4.19979,0.49039,23.97615,3420.0,0.0,9.11413,97.14572383335292,571_Charge11.csv,335
4.19979,0.43675,23.87099,3480.0,0.0,9.14659,97.47023559637957,571_Charge11.csv,335
4.19979,0.38823,23.97615,3540.0,0.0,9.17549,97.75906365972024,571_Charge11.csv,335
4.19979,0.34736,23.97615,3600.0,0.0,9.2012,98.0159862974593,571_Charge11.csv,335
4.19979,0.30905,23.97615,3660.0,0.0,9.22409,98.24478178368122,571_Charge11.csv,335
4.19979,0.27329,23.97615,3720.0,0.0,9.24449,98.44880858423872,571_Charge11.csv,335
4.19979,0.24519,23.87099,3780.0,0.0,9.26262,98.63016574028984,571_Charge11.csv,335
4.19979,0.2171,23.87099,3840.0,0.0,9.27877,98.79137210122416,571_Charge11.csv,335
4.19979,0.19411,23.87099,3900.0,0.0,9.29317,98.9353663246629,571_Charge11.csv,335
4.19979,0.17368,23.76583,3960.0,0.0,9.30606,99.06424745176405,571_Charge11.csv,335
4.19979,0.1558,23.87099,4020.0,0.0,9.31766,99.18011452368556,571_Charge11.csv,335
4.19979,0.14048,23.87099,4080.0,0.0,9.32813,99.28464677335394,571_Charge11.csv,335
4.19979,0.12515,23.76583,4140.0,0.0,9.33746,99.37826400900067,571_Charge11.csv,335
4.19979,0.11494,23.76583,4200.0,0.0,9.34587,99.46222565532064,571_Charge11.csv,335
4.19979,0.10472,23.76583,4260.0,0.0,9.35348,99.5382109452402,571_Charge11.csv,335
4.19979,0.09706,23.66067,4320.0,0.0,9.36043,99.60789911168578,571_Charge11.csv,335
4.19979,0.08939,23.66067,4380.0,0.0,9.36686,99.67212977112054,571_Charge11.csv,335
4.19979,0.08173,23.97615,4440.0,0.0,9.37283,99.73174254000772,571_Charge11.csv,335
4.19979,0.07407,23.87099,4500.0,0.0,9.37828,99.78631761011567,571_Charge11.csv,335
4.19979,0.06896,23.76583,4560.0,0.0,9.38326,99.83585498144448,571_Charge11.csv,335
4.19979,0.0613,23.76583,4620.0,0.0,9.38781,99.88119427045726,571_Charge11.csv,335
4.19979,0.05619,23.87099,4680.0,0.0,9.39198,99.92317509361725,571_Charge11.csv,335
4.19979,0.05364,23.87099,4740.0,0.0,9.39584,99.96179745092442,571_Charge11.csv,335
4.19979,0.05108,23.76583,4800.0,0.0,9.3995,99.9983207670736,571_Charge11.csv,335
4.19979,0.04853,23.76583,4803.0,0.0,9.39967,100.0,571_Charge11.csv,335
3.55806,2.99853,23.66067,0.0,0.0,0.17565,2.0950001676670804,571_Charge14.csv,347
3.58756,2.99853,23.87099,60.0,0.0,0.35422,4.190000335334161,571_Charge14.csv,347
3.61385,2.99853,23.97615,120.0,0.0,0.5342,6.285000503001241,571_Charge14.csv,347
3.63695,2.99853,24.18646,180.0,0.0,0.71539,8.379581502967708,571_Charge14.csv,347
3.65785,2.99853,24.18646,240.0,0.0,0.89767,10.474162502934174,571_Charge14.csv,347
3.67673,2.99853,24.29162,300.0,0.0,1.08098,12.569581838301868,571_Charge14.csv,347
3.69224,2.99853,24.39678,360.0,0.0,1.26512,14.664162838268336,571_Charge14.csv,347
3.70522,2.99853,24.29162,420.0,0.0,1.44998,16.759163005935417,571_Charge14.csv,347
3.71752,2.99853,24.39678,480.0,0.0,1.63545,18.853744005901884,571_Charge14.csv,347
