Voltage,Current,Temperature,Elapsed Time,Cycle,WhAccu,SOC,Source_File,Charging_Session,Power
3.40753,0.14303,9.04363,3840.0,0.0,-9.36912,0.0,575_C20DisCh.csv,379,0.48737901589999993
3.40955,0.14558,8.93848,3900.0,0.0,-9.36097,0.0,575_C20DisCh.csv,379,0.49636228899999996
3.41158,0.14303,8.93848,3960.0,0.0,-9.35283,0.0,575_C20DisCh.csv,379,0.48795828739999997
3.41343,0.14303,9.04363,4020.0,0.0,-9.34465,0.0,575_C20DisCh.csv,379,0.4882228929
3.41545,0.14303,9.14879,4080.0,0.0,-9.33648,0.0,575_C20DisCh.csv,379,0.48851181349999995
3.41731,0.14303,9.14879,4140.0,0.0,-9.32832,0.0,575_C20DisCh.csv,379,0.48877784929999996
3.41899,0.14303,9.14879,4200.0,0.0,-9.32015,0.0,575_C20DisCh.csv,379,0.48901813969999997
3.42102,0.14303,9.14879,4260.0,0.0,-9.31198,0.0,575_C20DisCh.csv,379,0.4893084906
3.42287,0.14303,9.04363,4320.0,0.0,-9.3038,0.0,575_C20DisCh.csv,379,0.4895730961
3.42473,0.14558,9.14879,4380.0,0.0,-9.29562,0.0,575_C20DisCh.csv,379,0.4985721933999999
3.42658,0.14303,9.14879,4440.0,0.0,-9.28743,0.0,575_C20DisCh.csv,379,0.49010373739999996
3.42843,0.14558,9.14879,4500.0,0.0,-9.27924,0.0,575_C20DisCh.csv,379,0.49911083939999995
3.43029,0.14303,9.25395,4560.0,0.0,-9.27105,0.0,575_C20DisCh.csv,379,0.49063437869999993
3.43214,0.14303,9.14879,4620.0,0.0,-9.26285,0.0,575_C20DisCh.csv,379,0.49089898419999994
3.43383,0.14303,9.14879,4680.0,0.0,-9.25465,0.0,575_C20DisCh.csv,379,0.49114070489999995
3.43568,0.14303,9.25395,4740.0,0.0,-9.24645,0.0,575_C20DisCh.csv,379,0.49140531039999996
3.43754,0.14303,9.14879,4800.0,0.0,-9.23824,0.0,575_C20DisCh.csv,379,0.4916713461999999
3.43939,0.14303,9.04363,4860.0,0.0,-9.23002,0.0,575_C20DisCh.csv,379,0.4919359517
3.44108,0.14303,9.14879,4920.0,0.0,-9.2218,0.0,575_C20DisCh.csv,379,0.49217767239999993
3.44276,0.14303,9.25395,4980.0,0.0,-9.21355,0.0,575_C20DisCh.csv,379,0.49241796279999994
3.44445,0.14303,9.25395,5040.0,0.0,-9.20531,0.0,575_C20DisCh.csv,379,0.49265968349999995
3.4463,0.14303,9.25395,5100.0,0.0,-9.19709,0.0,575_C20DisCh.csv,379,0.49292428899999996
3.44799,0.14303,9.25395,5160.0,0.0,-9.18885,0.0,575_C20DisCh.csv,379,0.49316600969999996
3.44967,0.14558,9.04363,5220.0,0.0,-9.18061,0.0,575_C20DisCh.csv,379,0.5022029586
3.45119,0.14303,9.14879,5280.0,0.0,-9.17235,0.0,575_C20DisCh.csv,379,0.49362370569999997
3.45288,0.14303,9.14879,5340.0,0.0,-9.16412,0.0,575_C20DisCh.csv,379,0.4938654264
3.45439,0.14303,9.14879,5400.0,0.0,-9.15588,0.0,575_C20DisCh.csv,379,0.4940814017
3.45591,0.14303,9.25395,5460.0,0.0,-9.14763,0.0,575_C20DisCh.csv,379,0.4942988072999999
3.45743,0.14303,9.14879,5520.0,0.0,-9.13937,0.0,575_C20DisCh.csv,379,0.4945162129
3.45878,0.14303,9.14879,5580.0,0.0,-9.13111,0.0,575_C20DisCh.csv,379,0.49470930339999997
3.46012,0.14303,9.14879,5640.0,0.0,-9.12284,0.0,575_C20DisCh.csv,379,0.49490096359999997
3.4613,0.14303,9.14879,5700.0,0.0,-9.11457,0.0,575_C20DisCh.csv,379,0.49506973899999995
3.46248,0.14303,9.14879,5760.0,0.0,-9.1063,0.0,575_C20DisCh.csv,379,0.49523851439999994
3.4635,0.14558,9.14879,5820.0,0.0,-9.09802,0.0,575_C20DisCh.csv,379,0.5042163299999999
3.46451,0.14558,9.14879,5880.0,0.0,-9.08974,0.0,575_C20DisCh.csv,379,0.5043633658
3.46552,0.14303,9.25395,5940.0,0.0,-9.08144,0.0,575_C20DisCh.csv,379,0.4956733256
3.46636,0.14303,9.25395,6000.0,0.0,-9.07316,0.0,575_C20DisCh.csv,379,0.49579347079999997
3.4672,0.14303,9.25395,6060.0,0.0,-9.06487,0.0,575_C20DisCh.csv,379,0.495913616
3.46805,0.14303,9.25395,6120.0,0.0,-9.05658,0.0,575_C20DisCh.csv,379,0.4960351915
3.46872,0.14303,9.14879,6180.0,0.0,-9.04831,0.0,575_C20DisCh.csv,379,0.49613102159999994
3.46956,0.14303,9.04363,6240.0,0.0,-9.04001,0.0,575_C20DisCh.csv,379,0.4962511668
3.47024,0.14303,9.14879,6300.0,0.0,-9.03172,0.0,575_C20DisCh.csv,379,0.49634842719999994
3.47108,0.14303,9.14879,6360.0,0.0,-9.02343,0.0,575_C20DisCh.csv,379,0.4964685724
3.47176,0.14303,9.25395,6420.0,0.0,-9.01514,0.0,575_C20DisCh.csv,379,0.4965658328
3.47243,0.14303,9.25395,6480.0,0.0,-9.00684,0.0,575_C20DisCh.csv,379,0.49666166289999997
3.4731,0.14303,9.25395,6540.0,0.0,-8.99848,0.0,575_C20DisCh.csv,379,0.496757493
3.47378,0.14558,9.14879,6600.0,0.0,-8.9901,0.0,575_C20DisCh.csv,379,0.5057128924
3.47428,0.14303,9.04363,6660.0,0.0,-8.98178,0.0,575_C20DisCh.csv,379,0.4969262683999999
3.47496,0.14303,9.14879,6720.0,0.0,-8.97349,0.0,575_C20DisCh.csv,379,0.49702352879999995
3.47563,0.14303,9.04363,6780.0,0.0,-8.96519,0.0,575_C20DisCh.csv,379,0.4971193589
3.47631,0.14303,9.14879,6840.0,0.0,-8.95689,0.0,575_C20DisCh.csv,379,0.49721661929999994
3.47698,0.14303,9.14879,6900.0,0.0,-8.94858,0.0,575_C20DisCh.csv,379,0.49731244939999997
3.47749,0.14303,9.14879,6960.0,0.0,-8.94028,0.0,575_C20DisCh.csv,379,0.4973853947
3.47816,0.14303,9.25395,7020.0,0.0,-8.93197,0.0,575_C20DisCh.csv,379,0.49748122479999995
3.47883,0.14303,9.14879,7080.0,0.0,-8.92366,0.0,575_C20DisCh.csv,379,0.4975770548999999
3.47934,0.14303,9.14879,7140.0,0.0,-8.91535,0.0,575_C20DisCh.csv,379,0.4976500002
3.48001,0.14303,9.14879,7200.0,0.0,-8.90704,0.0,575_C20DisCh.csv,379,0.49774583029999997
3.48069,0.14303,9.04363,7260.0,0.0,-8.89872,0.0,575_C20DisCh.csv,379,0.4978430907
3.48119,0.14303,9.14879,7320.0,0.0,-8.89043,0.0,575_C20DisCh.csv,379,0.49791460569999996
3.48187,0.14303,9.14879,7380.0,0.0,-8.88211,0.0,575_C20DisCh.csv,379,0.4980118660999999
3.48237,0.14303,9.14879,7440.0,0.0,-8.8738,0.0,575_C20DisCh.csv,379,0.49808338109999994
3.48305,0.14303,9.14879,7500.0,0.0,-8.86547,0.0,575_C20DisCh.csv,379,0.49818064149999997
3.48372,0.14303,9.25395,7560.0,0.0,-8.85717,0.0,575_C20DisCh.csv,379,0.49827647159999994
3.48423,0.14303,9.14879,7620.0,0.0,-8.84884,0.0,575_C20DisCh.csv,379,0.4983494169
3.4849,0.14303,9.04363,7680.0,0.0,-8.84047,0.0,575_C20DisCh.csv,379,0.498445247
3.48541,0.14303,9.04363,7740.0,0.0,-8.83214,0.0,575_C20DisCh.csv,379,0.49851819229999994
3.48608,0.14303,9.14879,7800.0,0.0,-8.82383,0.0,575_C20DisCh.csv,379,0.49861402239999997
3.48659,0.14303,9.14879,7860.0,0.0,-8.81552,0.0,575_C20DisCh.csv,379,0.4986869677
3.48726,0.14303,9.14879,7920.0,0.0,-8.80716,0.0,575_C20DisCh.csv,379,0.49878279779999996
3.48777,0.14303,9.25395,7980.0,0.0,-8.79884,0.0,575_C20DisCh.csv,379,0.4988557430999999
3.48844,0.14303,9.04363,8040.0,0.0,-8.7905,0.0,575_C20DisCh.csv,379,0.4989515732
3.48912,0.14303,9.04363,8100.0,0.0,-8.78219,0.0,575_C20DisCh.csv,379,0.4990488336
3.48962,0.14303,9.04363,8160.0,0.0,-8.77385,0.0,575_C20DisCh.csv,379,0.4991203486
3.4903,0.14303,8.93848,8220.0,0.0,-8.76551,0.0,575_C20DisCh.csv,379,0.49921760899999995
3.4908,0.14303,9.04363,8280.0,0.0,-8.75718,0.0,575_C20DisCh.csv,379,0.499289124
3.49148,0.14303,9.14879,8340.0,0.0,-8.74883,0.0,575_C20DisCh.csv,379,0.4993863844
3.49198,0.14303,9.25395,8400.0,0.0,-8.7405,0.0,575_C20DisCh.csv,379,0.49945789939999996
3.49266,0.14303,9.25395,8460.0,0.0,-8.73217,0.0,575_C20DisCh.csv,379,0.4995551597999999
3.49316,0.14303,9.25395,8520.0,0.0,-8.72384,0.0,575_C20DisCh.csv,379,0.49962667479999995
3.49384,0.14303,9.14879,8580.0,0.0,-8.71543,0.0,575_C20DisCh.csv,379,0.49972393519999997
3.49451,0.14303,9.04363,8640.0,0.0,-8.70709,0.0,575_C20DisCh.csv,379,0.49981976529999994
3.49502,0.14303,9.04363,8700.0,0.0,-8.69874,0.0,575_C20DisCh.csv,379,0.49989271059999996
3.49569,0.14303,9.04363,8760.0,0.0,-8.6904,0.0,575_C20DisCh.csv,379,0.4999885407
3.4962,0.14558,9.04363,8820.0,0.0,-8.68206,0.0,575_C20DisCh.csv,379,0.5089767959999999
3.49687,0.14303,9.14879,8880.0,0.0,-8.67369,0.0,575_C20DisCh.csv,379,0.5001573160999999
3.49755,0.14303,9.14879,8940.0,0.0,-8.66536,0.0,575_C20DisCh.csv,379,0.5002545764999999
3.49805,0.14303,9.25395,9000.0,0.0,-8.657,0.0,575_C20DisCh.csv,379,0.5003260915
3.49873,0.14558,9.14879,9060.0,0.0,-8.64866,0.0,575_C20DisCh.csv,379,0.5093451134
3.4994,0.14303,8.93848,9120.0,0.0,-8.6403,0.0,575_C20DisCh.csv,379,0.500519182
3.50007,0.14303,8.83332,9180.0,0.0,-8.63194,0.0,575_C20DisCh.csv,379,0.5006150120999999
3.50075,0.14303,8.93848,9240.0,0.0,-8.62355,0.0,575_C20DisCh.csv,379,0.5007122724999999
3.50142,0.14558,8.93848,9300.0,0.0,-8.61518,0.0,575_C20DisCh.csv,379,0.5097367236
3.5021,0.14303,9.04363,9360.0,0.0,-8.60681,0.0,575_C20DisCh.csv,379,0.500905363
3.50277,0.14303,9.25395,9420.0,0.0,-8.59846,0.0,575_C20DisCh.csv,379,0.5010011930999999
3.50328,0.14303,9.25395,9480.0,0.0,-8.59008,0.0,575_C20DisCh.csv,379,0.5010741384
3.50395,0.14303,9.14879,9540.0,0.0,-8.58171,0.0,575_C20DisCh.csv,379,0.5011699685
3.50479,0.14303,9.04363,9600.0,0.0,-8.57334,0.0,575_C20DisCh.csv,379,0.5012901137
3.50547,0.14303,9.04363,9660.0,0.0,-8.56497,0.0,575_C20DisCh.csv,379,0.5013873740999999
3.50614,0.14558,9.14879,9720.0,0.0,-8.5566,0.0,575_C20DisCh.csv,379,0.5104238611999999
3.50682,0.14558,9.14879,9780.0,0.0,-8.54822,0.0,575_C20DisCh.csv,379,0.5105228555999999
3.50749,0.14303,9.14879,9840.0,0.0,-8.53984,0.0,575_C20DisCh.csv,379,0.5016762947
3.50816,0.14303,9.25395,9900.0,0.0,-8.53148,0.0,575_C20DisCh.csv,379,0.5017721248
3.50901,0.14303,9.25395,9960.0,0.0,-8.52309,0.0,575_C20DisCh.csv,379,0.5018937002999999
3.50968,0.14303,8.93848,10020.0,0.0,-8.51471,0.0,575_C20DisCh.csv,379,0.5019895303999999
3.51052,0.14558,8.93848,10080.0,0.0,-8.50633,0.0,575_C20DisCh.csv,379,0.5110615016
3.51137,0.14303,8.93848,10140.0,0.0,-8.49794,0.0,575_C20DisCh.csv,379,0.5022312511
3.51204,0.14303,8.93848,10200.0,0.0,-8.48955,0.0,575_C20DisCh.csv,379,0.5023270811999999
3.51288,0.14558,9.04363,10260.0,0.0,-8.48116,0.0,575_C20DisCh.csv,379,0.5114050703999999
3.51373,0.14303,9.14879,10320.0,0.0,-8.47277,0.0,575_C20DisCh.csv,379,0.5025688019
3.51457,0.14303,9.14879,10380.0,0.0,-8.46438,0.0,575_C20DisCh.csv,379,0.5026889471
3.51541,0.14303,9.25395,10440.0,0.0,-8.45598,0.0,575_C20DisCh.csv,379,0.5028090923
3.51626,0.14303,9.25395,10500.0,0.0,-8.44759,0.0,575_C20DisCh.csv,379,0.5029306678
3.51693,0.14303,9.04363,10560.0,0.0,-8.43918,0.0,575_C20DisCh.csv,379,0.5030264979
3.51794,0.14303,8.83332,10620.0,0.0,-8.43077,0.0,575_C20DisCh.csv,379,0.5031709581999999
3.51878,0.14303,8.83332,10680.0,0.0,-8.42237,0.0,575_C20DisCh.csv,379,0.5032911033999999
3.5198,0.14303,8.72816,10740.0,0.0,-8.41397,0.0,575_C20DisCh.csv,379,0.503436994
3.52064,0.14303,8.93848,10800.0,0.0,-8.40555,0.0,575_C20DisCh.csv,379,0.5035571392
3.52165,0.14303,9.04363,10860.0,0.0,-8.39714,0.0,575_C20DisCh.csv,379,0.5037015995
3.52249,0.14303,9.04363,10920.0,0.0,-8.38872,0.0,575_C20DisCh.csv,379,0.5038217447
3.5235,0.14303,9.25395,10980.0,0.0,-8.3803,0.0,575_C20DisCh.csv,379,0.503966205
3.52452,0.14558,9.25395,11040.0,0.0,-8.37188,0.0,575_C20DisCh.csv,379,0.5130996215999999
3.52536,0.14303,9.14879,11100.0,0.0,-8.36345,0.0,575_C20DisCh.csv,379,0.5042322408
3.52637,0.14303,9.14879,11160.0,0.0,-8.35503,0.0,575_C20DisCh.csv,379,0.5043767011
3.52738,0.14303,9.04363,11220.0,0.0,-8.3466,0.0,575_C20DisCh.csv,379,0.5045211613999999
3.52839,0.14303,8.93848,11280.0,0.0,-8.33819,0.0,575_C20DisCh.csv,379,0.5046656217
3.5294,0.14303,9.04363,11340.0,0.0,-8.32971,0.0,575_C20DisCh.csv,379,0.504810082
3.53042,0.14303,9.04363,11400.0,0.0,-8.3213,0.0,575_C20DisCh.csv,379,0.5049559725999999
3.53143,0.14303,9.14879,11460.0,0.0,-8.31286,0.0,575_C20DisCh.csv,379,0.5051004329
3.53244,0.14303,9.25395,11520.0,0.0,-8.30443,0.0,575_C20DisCh.csv,379,0.5052448932
3.53345,0.14303,9.35911,11580.0,0.0,-8.29599,0.0,575_C20DisCh.csv,379,0.5053893535
3.53446,0.14303,9.25395,11640.0,0.0,-8.28755,0.0,575_C20DisCh.csv,379,0.5055338138
3.53547,0.14303,9.14879,11700.0,0.0,-8.2791,0.0,575_C20DisCh.csv,379,0.5056782741
3.53665,0.14303,9.04363,11760.0,0.0,-8.27065,0.0,575_C20DisCh.csv,379,0.5058470494999999
3.53766,0.14303,8.93848,11820.0,0.0,-8.26219,0.0,575_C20DisCh.csv,379,0.5059915098
3.53868,0.14558,9.04363,11880.0,0.0,-8.25374,0.0,575_C20DisCh.csv,379,0.5151610343999999
3.53969,0.14303,9.04363,11940.0,0.0,-8.24528,0.0,575_C20DisCh.csv,379,0.5062818606999999
3.5407,0.14558,9.14879,12000.0,0.0,-8.23682,0.0,575_C20DisCh.csv,379,0.515455106
3.54171,0.14303,9.25395,12060.0,0.0,-8.22835,0.0,575_C20DisCh.csv,379,0.5065707813
3.54289,0.14303,9.25395,12120.0,0.0,-8.21989,0.0,575_C20DisCh.csv,379,0.5067395566999999
3.5439,0.14303,9.35911,12180.0,0.0,-8.21136,0.0,575_C20DisCh.csv,379,0.506884017
3.54491,0.14303,9.14879,12240.0,0.0,-8.20287,0.0,575_C20DisCh.csv,379,0.5070284772999999
3.54592,0.14303,9.04363,12300.0,0.0,-8.19439,0.0,575_C20DisCh.csv,379,0.5071729376
3.54693,0.14303,8.93848,12360.0,0.0,-8.18592,0.0,575_C20DisCh.csv,379,0.5073173979
3.54795,0.14303,8.93848,12420.0,0.0,-8.17744,0.0,575_C20DisCh.csv,379,0.5074632885
3.54896,0.14303,9.04363,12480.0,0.0,-8.16898,0.0,575_C20DisCh.csv,379,0.5076077488
3.54997,0.14303,9.04363,12540.0,0.0,-8.16051,0.0,575_C20DisCh.csv,379,0.5077522091
3.55098,0.14303,9.14879,12600.0,0.0,-8.15203,0.0,575_C20DisCh.csv,379,0.5078966694
3.55199,0.14303,9.25395,12660.0,0.0,-8.14354,0.0,575_C20DisCh.csv,379,0.5080411296999999
3.553,0.14303,9.35911,12720.0,0.0,-8.13505,0.0,575_C20DisCh.csv,379,0.50818559
3.55385,0.14303,9.25395,12780.0,0.0,-8.12656,0.0,575_C20DisCh.csv,379,0.5083071655
3.55486,0.14558,9.04363,12840.0,0.0,-8.11807,0.0,575_C20DisCh.csv,379,0.5175165187999999
3.55587,0.14303,8.93848,12900.0,0.0,-8.10958,0.0,575_C20DisCh.csv,379,0.5085960861
3.55688,0.14303,9.04363,12960.0,0.0,-8.10108,0.0,575_C20DisCh.csv,379,0.5087405464
3.55789,0.14303,9.04363,13020.0,0.0,-8.09259,0.0,575_C20DisCh.csv,379,0.5088850066999999
3.55873,0.14303,9.14879,13080.0,0.0,-8.0841,0.0,575_C20DisCh.csv,379,0.5090051519
3.55975,0.14303,9.25395,13140.0,0.0,-8.0756,0.0,575_C20DisCh.csv,379,0.5091510425
3.56059,0.14303,9.25395,13200.0,0.0,-8.06708,0.0,575_C20DisCh.csv,379,0.5092711876999999
3.5616,0.14303,9.04363,13260.0,0.0,-8.05857,0.0,575_C20DisCh.csv,379,0.5094156479999999
3.56244,0.14303,8.83332,13320.0,0.0,-8.05006,0.0,575_C20DisCh.csv,379,0.5095357932
3.56345,0.14303,8.93848,13380.0,0.0,-8.04155,0.0,575_C20DisCh.csv,379,0.5096802535
3.56447,0.14303,8.93848,13440.0,0.0,-8.03303,0.0,575_C20DisCh.csv,379,0.5098261440999999
3.56531,0.14303,9.04363,13500.0,0.0,-8.02452,0.0,575_C20DisCh.csv,379,0.5099462893
3.56632,0.14303,9.14879,13560.0,0.0,-8.01599,0.0,575_C20DisCh.csv,379,0.5100907496
3.56716,0.14303,9.25395,13620.0,0.0,-8.00747,0.0,575_C20DisCh.csv,379,0.5102108947999999
3.56817,0.14303,9.25395,13680.0,0.0,-7.99894,0.0,575_C20DisCh.csv,379,0.5103553551
3.56902,0.14303,9.25395,13740.0,0.0,-7.99041,0.0,575_C20DisCh.csv,379,0.5104769306
3.57003,0.14303,9.04363,13800.0,0.0,-7.9819,0.0,575_C20DisCh.csv,379,0.5106213908999999
3.57104,0.14303,9.04363,13860.0,0.0,-7.97335,0.0,575_C20DisCh.csv,379,0.5107658512
3.57188,0.14303,8.93848,13920.0,0.0,-7.96478,0.0,575_C20DisCh.csv,379,0.5108859964
3.57289,0.14303,9.04363,13980.0,0.0,-7.95626,0.0,575_C20DisCh.csv,379,0.5110304567
3.57391,0.14558,9.14879,14040.0,0.0,-7.94772,0.0,575_C20DisCh.csv,379,0.5202898177999999
3.57475,0.14303,9.14879,14100.0,0.0,-7.93919,0.0,575_C20DisCh.csv,379,0.5112964925
3.57576,0.14303,9.25395,14160.0,0.0,-7.93065,0.0,575_C20DisCh.csv,379,0.5114409527999999
3.57677,0.14303,9.25395,14220.0,0.0,-7.92213,0.0,575_C20DisCh.csv,379,0.5115854130999999
3.57778,0.14303,9.25395,14280.0,0.0,-7.91358,0.0,575_C20DisCh.csv,379,0.5117298734
3.57862,0.14303,8.93848,14340.0,0.0,-7.90504,0.0,575_C20DisCh.csv,379,0.5118500185999999
3.57964,0.14303,8.93848,14400.0,0.0,-7.89649,0.0,575_C20DisCh.csv,379,0.5119959091999999
3.58065,0.14558,9.04363,14460.0,0.0,-7.88793,0.0,575_C20DisCh.csv,379,0.5212710269999999
3.58149,0.14303,9.04363,14520.0,0.0,-7.87938,0.0,575_C20DisCh.csv,379,0.5122605147
3.5825,0.14558,9.14879,14580.0,0.0,-7.87081,0.0,575_C20DisCh.csv,379,0.52154035
3.58334,0.14303,9.25395,14640.0,0.0,-7.86224,0.0,575_C20DisCh.csv,379,0.5125251202
3.58419,0.14303,9.25395,14700.0,0.0,-7.8537,0.0,575_C20DisCh.csv,379,0.5126466957
3.5852,0.14303,9.25395,14760.0,0.0,-7.84507,0.0,575_C20DisCh.csv,379,0.5127911559999999
3.58604,0.14303,8.83332,14820.0,0.0,-7.83651,0.0,575_C20DisCh.csv,379,0.5129113012
3.58705,0.14558,8.93848,14880.0,0.0,-7.8279,0.0,575_C20DisCh.csv,379,0.5222027389999999
3.5879,0.14303,8.93848,14940.0,0.0,-7.81932,0.0,575_C20DisCh.csv,379,0.5131773369999999
3.58874,0.14303,8.93848,15000.0,0.0,-7.81075,0.0,575_C20DisCh.csv,379,0.5132974821999999
3.58958,0.14303,9.04363,15060.0,0.0,-7.80213,0.0,575_C20DisCh.csv,379,0.5134176274
3.59042,0.14303,9.25395,15120.0,0.0,-7.79355,0.0,575_C20DisCh.csv,379,0.5135377726
3.5911,0.14558,9.14879,15180.0,0.0,-7.78497,0.0,575_C20DisCh.csv,379,0.5227923379999999
3.59194,0.14303,8.93848,15240.0,0.0,-7.7764,0.0,575_C20DisCh.csv,379,0.5137551781999999
3.59278,0.14303,8.83332,15300.0,0.0,-7.76782,0.0,575_C20DisCh.csv,379,0.5138753234
3.59363,0.14303,8.93848,15360.0,0.0,-7.75924,0.0,575_C20DisCh.csv,379,0.5139968989
3.59447,0.14303,9.04363,15420.0,0.0,-7.75066,0.0,575_C20DisCh.csv,379,0.5141170440999999
3.59514,0.14558,9.14879,15480.0,0.0,-7.74203,0.0,575_C20DisCh.csv,379,0.5233804811999999
3.59599,0.14303,9.14879,15540.0,0.0,-7.73343,0.0,575_C20DisCh.csv,379,0.5143344497
3.59683,0.14303,9.25395,15600.0,0.0,-7.72484,0.0,575_C20DisCh.csv,379,0.5144545949
3.5975,0.14303,9.14879,15660.0,0.0,-7.7162,0.0,575_C20DisCh.csv,379,0.514550425
3.59835,0.14558,9.04363,15720.0,0.0,-7.7076,0.0,575_C20DisCh.csv,379,0.523847793
3.59919,0.14303,8.83332,15780.0,0.0,-7.69902,0.0,575_C20DisCh.csv,379,0.5147921457
3.60003,0.14303,9.04363,15840.0,0.0,-7.69044,0.0,575_C20DisCh.csv,379,0.5149122908999999
3.60088,0.14303,9.14879,15900.0,0.0,-7.68184,0.0,575_C20DisCh.csv,379,0.5150338663999999
3.60172,0.14303,9.14879,15960.0,0.0,-7.67323,0.0,575_C20DisCh.csv,379,0.5151540116
3.60239,0.14303,9.25395,16020.0,0.0,-7.66463,0.0,575_C20DisCh.csv,379,0.5152498417
3.60324,0.14303,9.25395,16080.0,0.0,-7.65603,0.0,575_C20DisCh.csv,379,0.5153714172
3.60408,0.14303,9.14879,16140.0,0.0,-7.64743,0.0,575_C20DisCh.csv,379,0.5154915623999999
3.60492,0.14303,8.93848,16200.0,0.0,-7.63883,0.0,575_C20DisCh.csv,379,0.5156117076
3.60576,0.14303,8.93848,16260.0,0.0,-7.63023,0.0,575_C20DisCh.csv,379,0.5157318528
3.60678,0.14558,9.04363,16320.0,0.0,-7.62163,0.0,575_C20DisCh.csv,379,0.5250750324
3.60762,0.14303,9.04363,16380.0,0.0,-7.61301,0.0,575_C20DisCh.csv,379,0.5159978886
3.60846,0.14558,9.14879,16440.0,0.0,-7.60439,0.0,575_C20DisCh.csv,379,0.5253196068
3.6093,0.14303,9.25395,16500.0,0.0,-7.59577,0.0,575_C20DisCh.csv,379,0.516238179
3.61032,0.14303,9.25395,16560.0,0.0,-7.58715,0.0,575_C20DisCh.csv,379,0.5163840695999999
3.61116,0.14303,9.25395,16620.0,0.0,-7.57852,0.0,575_C20DisCh.csv,379,0.5165042148
3.612,0.14303,9.04363,16680.0,0.0,-7.56986,0.0,575_C20DisCh.csv,379,0.51662436
3.61301,0.14303,8.93848,16740.0,0.0,-7.56123,0.0,575_C20DisCh.csv,379,0.5167688202999999
3.61402,0.14303,8.93848,16800.0,0.0,-7.55259,0.0,575_C20DisCh.csv,379,0.5169132806
3.61487,0.14558,8.93848,16860.0,0.0,-7.54395,0.0,575_C20DisCh.csv,379,0.5262527746
3.61588,0.14303,9.04363,16920.0,0.0,-7.53531,0.0,575_C20DisCh.csv,379,0.5171793164
3.61672,0.14303,9.14879,16980.0,0.0,-7.52667,0.0,575_C20DisCh.csv,379,0.5172994616
3.61756,0.14303,9.25395,17040.0,0.0,-7.51802,0.0,575_C20DisCh.csv,379,0.5174196068
3.61857,0.14303,9.25395,17100.0,0.0,-7.50937,0.0,575_C20DisCh.csv,379,0.5175640671
3.61942,0.14303,9.25395,17160.0,0.0,-7.50073,0.0,575_C20DisCh.csv,379,0.5176856425999999
3.62043,0.14303,8.93848,17220.0,0.0,-7.4921,0.0,575_C20DisCh.csv,379,0.5178301029
3.62127,0.14303,9.04363,17280.0,0.0,-7.48344,0.0,575_C20DisCh.csv,379,0.5179502481
3.62211,0.14303,8.93848,17340.0,0.0,-7.47479,0.0,575_C20DisCh.csv,379,0.5180703933
3.62296,0.14303,8.93848,17400.0,0.0,-7.46614,0.0,575_C20DisCh.csv,379,0.5181919688
3.6238,0.14303,9.14879,17460.0,0.0,-7.45749,0.0,575_C20DisCh.csv,379,0.518312114
3.62447,0.14303,9.25395,17520.0,0.0,-7.44883,0.0,575_C20DisCh.csv,379,0.5184079441
3.62515,0.14558,9.25395,17580.0,0.0,-7.44017,0.0,575_C20DisCh.csv,379,0.5277493369999999
3.62582,0.14303,9.35911,17640.0,0.0,-7.43151,0.0,575_C20DisCh.csv,379,0.5186010346
3.6265,0.14303,9.14879,17700.0,0.0,-7.42285,0.0,575_C20DisCh.csv,379,0.518698295
3.62734,0.14303,9.04363,17760.0,0.0,-7.4142,0.0,575_C20DisCh.csv,379,0.5188184401999999
3.62785,0.14303,8.93848,17820.0,0.0,-7.40545,0.0,575_C20DisCh.csv,379,0.5188913854999999
3.62869,0.14303,8.93848,17880.0,0.0,-7.39679,0.0,575_C20DisCh.csv,379,0.5190115307
3.62919,0.14303,9.04363,17940.0,0.0,-7.3881,0.0,575_C20DisCh.csv,379,0.5190830457
3.62987,0.14558,9.04363,18000.0,0.0,-7.37944,0.0,575_C20DisCh.csv,379,0.5284364746
3.63037,0.14558,9.14879,18060.0,0.0,-7.37076,0.0,575_C20DisCh.csv,379,0.5285092645999999
3.63105,0.14303,9.25395,18120.0,0.0,-7.36209,0.0,575_C20DisCh.csv,379,0.5193490815
3.63155,0.14558,9.25395,18180.0,0.0,-7.35342,0.0,575_C20DisCh.csv,379,0.5286810489999999
3.63206,0.14558,9.04363,18240.0,0.0,-7.34475,0.0,575_C20DisCh.csv,379,0.5287552947999999
3.63257,0.14303,9.04363,18300.0,0.0,-7.33607,0.0,575_C20DisCh.csv,379,0.5195664871
3.63307,0.14303,9.04363,18360.0,0.0,-7.3274,0.0,575_C20DisCh.csv,379,0.5196380021
3.63375,0.14303,9.04363,18420.0,0.0,-7.31871,0.0,575_C20DisCh.csv,379,0.5197352625
3.63425,0.14303,9.14879,18480.0,0.0,-7.31004,0.0,575_C20DisCh.csv,379,0.5198067775
3.63459,0.14303,9.14879,18540.0,0.0,-7.30136,0.0,575_C20DisCh.csv,379,0.5198554077
3.63509,0.14303,9.25395,18600.0,0.0,-7.29269,0.0,575_C20DisCh.csv,379,0.5199269227
3.6356,0.14303,9.35911,18660.0,0.0,-7.284,0.0,575_C20DisCh.csv,379,0.519999868
3.63611,0.14303,9.46427,18720.0,0.0,-7.27534,0.0,575_C20DisCh.csv,379,0.5200728133
3.63644,0.14303,9.35911,18780.0,0.0,-7.26665,0.0,575_C20DisCh.csv,379,0.5201200131999999
